business_id,labels
nqf22,1 2 4 5 6
nqj4g,1 2 5 6 8
nqm95,1 2 5 6 7 8
nqn62,1 2 4 5 6 7
nqqiq,1 2 5 6
nr1p3,1 2 5 6
nrfos,1 2 5 6
nrm98,1 2 5 6 8
nru2e,0 1 2 5 6 8
nrwf0,0 1 2 4 5 6
nrwwd,6 8
ns2h6,0 1 2 5 6
nsiw4,1 2 5 6
nsuhf,2 3 5 6
nt3ag,1 2 5 6 8
ntesh,8
ntjlt,0 2 3 5 6 8
nto5q,1 2 5 6
ntpo2,1 2 3 5 6
ntvh9,1 2 3 5 6 8
nu2na,1 2 5 6 8
nu74o,0 1 2 4 6 8
nu87u,5 6 8
nuclc,2 5 6 8
nueir,1 2 5 6
nulk9,1 2 4 5 6 8
nup8f,0 1 2 6
nus8j,0 2 5 6 7 8
nutpn,2 3 5 6
nuv82,0 1 2 5 6 8
nvj8c,2 5 6 8
nvl6g,1 2 5 6 8
nvpcu,0 2 5 6 8
nvphe,0 8
nvszg,2 5 6 8
nvt6e,1 2 3 5 6 8
nwdly,0 1 2 5 6 8
nwk38,1 2 4 5 6 7
nwm1p,1 2 4 5 6 7
nwqze,2 5 6 8
nwwsr,1 2 5 6 7
nx09f,2 5 6 8
nx5w8,1 2 5 6 8
nx62w,0 8
nx6v1,0 1 2 6 8
nxbg6,1 2 3 5 6 8
nxegg,0 1 8
nxf0v,2 5 6 8
nxki9,1 2 3 5 6 8
nxrew,1 2 4 5 6 7
ny04y,1 2 5 6 8
ny0ds,0 1 2 5 6 7 8
nyd7r,1 2 5 6
nyg8b,1 2 4 5 6 7 8
nyhjj,1 2 5 6 7
nym1e,0 1 2 5 6 8
nyovy,2 3 5 6
nyugo,0 1 2 5 6 8
nyv2f,1 2 5 6
nywzc,0 1 2 5 6 8
nz71e,1 2 3 5 6 8
nz8b8,0 1 2 5 6 8
nzbjz,0 2 5 6 8
nzd4z,1 2 5 6
nze1h,1 2 4 5 6 7
nzfdk,2 3 5 6
nzfrh,0 1 2 5 6 8
nzmyj,2 6 7 8
nzn68,1 2 5 6 8
nzw9a,1 2 5 6 8
nzy2m,5 8
o09zg,1 2 6
o0adc,1 2 5 6 8
o0et8,0 2 5 6 7
o0i50,1 2 3 5 6 8
o0o3r,2 5 6 8
o0vcm,1 2 5 6
o0y02,1 2 4 7
o15ba,0 1 2 6 8
o1bpb,2 6 8
o1dla,1 2 3 5 6 8
o1g2w,1 2 3 4 5 6 7
o1gc8,1 2 3 5 6 8
o1qcy,1 2 5 6 8
o1rsb,0 1 2 4 5 6
o1thl,1 2 5 6 8
o1vv0,0 5 6 7 8
o1x5x,0 2 5 6 7 8
o25ih,0 8
o28aw,0 1 2 4 5 6 7
o2b2f,1 2 4 5 6
o2d5a,1 2 3 4 5 6
o2dbm,1 2 5 6
o2g2y,1 2 5 6 8
o2gj0,1 2 5 6 8
o2lbc,2 4 5 6
o2p72,0 8
o2y8l,1 2 4 5 6
o34l4,1 2 3 5 6 7
o37g2,5 6 8
o3c8i,1 2 5 6 8
o3iwz,0 3 5 8
o3lpn,2 8
o3p7g,1 2 5 6 8
o3pla,0 6 8
o3tv4,1 2 5 6 7 8
o3vf0,1 2 5 6 8
o4a3w,0 5 6
o4ajs,0 1 2 5 6 8
o4nhe,1 2 4 5 6 7
o4qkn,2 5 6 8
o4qol,1 2 5 6 8
o54on,0 5
o55gf,0 1 2 5 6 7
o581x,0 1 2 4 5 6
o58c2,0 2 4 5 6 8
o58j1,0 3 8
o5b53,2 3 5 6 8
o5dh7,2 3 5 6 8
o5dxs,1 2 4 5 6 7 8
o5pk0,8
o5xnc,0 2 4 5 6
o64bl,1 2 4 5 6 7
o6afa,0 6 8
o6cfz,1 2 3 5 6 8
o6jk2,6 8
o6sve,0 6 8
o6tbg,0 5 6 8
o70rm,2 3 5 6 8
o7bwn,1 2 4 5 6 7
o7cxi,1 2 3 5 6 7 8
o7d4j,1 2 5 6
o7d57,0 2 5 6 8
o7d98,1 2 4 5 6 7
o7g4c,3 4 6 7
o7lme,2 6 8
o7n02,2 3 5 6 8
o7o8a,2 5 6 8
o7ugu,1 2 5 6
o809q,1 2 4 5 6 7
o8v9u,1 2 4 5 6 7
o8wpv,0 1 2 5 8
o8z2m,1 2 5 6
o9ey7,1 2 3 5 6 8
o9k2b,0 1 2 5 6 8
o9u7r,0 1 2 5 6
o9ueb,1 2 5 6
o9uqw,1 2 5 6
oa068,2 5 6 7
oab77,1 2 3 4 5 6
oahb1,2 5 6
oao15,1 2 5 6 8
oars3,1 2 4 5 6 7
oawns,1 2 5 6
oaxsq,1 2 5 6
ob8av,1 2 6 8
ob8na,2 3 5 6 8
obb3g,0 1 2 5 6 8
obi00,1 2 5 6
obohi,0 1 2 4 5 6
obqm3,1 2 3 5 6 8
obqw2,2 5 6 8
obt5l,2 5 6 8
oc4qb,1 2 4 5 6
oc6gt,0 1 5 6 8
ocabn,1 2 5 6
ocbxt,1 2 4 5 6
ocdxh,0 1 2 5 6
oce09,2 3 5 6 8
ocfni,1 5 6
ociwg,1 2 5 6 8
ocjt4,0 5 6 8
ocnnp,0 1 2 4 5 6 7
ocvm1,1 2 4 5 6 7
od33c,1 2 5 6
od46t,1 2 5 6 8
od9cc,2 3 5 6
od9dl,0 1 2 5 6 8
odc3g,2 3 4 5 6
ody77,1 2 4 5 6 8
oe0zq,1 2 5 6 8
oe2bd,0 2 5 6
oe62w,0 1 2 5 6
oeao9,1 2 3 5 6 8
oegos,1 2 4 5 6
oejm2,0 5 8
oemu8,0 5 6 8
oeq9j,0 1 2 5 6
oetxz,1 2 3 5 6 7 8
oevcv,0 1 2 5 6 8
of059,2 5 6
ofblf,2 3 5 6 8
ofek0,0 1 2 5 6
ofj5e,0 1 2 5 6 8
ofsyy,2 3 5 6 8
oftao,1 2 4 5 6 7
ofucc,1 2 6 8
ofulc,0 1 2 5 6 7 8
ofw2m,2 3 6 8
ogns4,2 4 5 6 7
ogr9f,0 1 3 4 5 6 8
ogs1z,1 2 4 5 6 7
ogudk,1 2 4 5 6
oh0q4,1 2 3 5 6 8
oh77p,1 2 3 5 6 8
ohi56,1 2 4 5 6 7
ohio8,0 8
ohtop,0 1 2 5 6
ohz84,2 5 6 8
oi9gf,1 2 3 5 6
oikeb,1 2 3 5 6 8
oilgi,1 2 3 5 6
oimzb,1 2 5 6
oittb,1 2 3 5 6 8
oj1p1,2 4 5 6
oj22c,0 2 5 6
oj69x,1 2 5 6 7 8
oj8hs,1 2 5 6
ojdpg,1 2 4 5 6 7
ojg4y,1 2 4 5 6 7
ojsse,1 2 3 4 5 6 7
ojx0b,1 2 5 6
ojyuy,1 2 5 6
ok3xj,0 8
ok8fk,2 3 5 6
ok8vg,2 5 6 8
oki55,0 1 2 4 5
okqbc,0 1 2 4 5 6 8
okyvs,1 2 5 6 8
ol269,0 2 5 6
ol85l,1 2 5 6 8
ole8d,0 1 2 4 5 6 7
olvxy,1 2 3 5 6 8
olwmj,0 8
olzcs,1 2 5 6 8
om5gr,1 2 4 5 6 7
omnlm,1 2 5 6 8
ompju,0 5 6 8
on07r,1 2 5 6 8
on1gy,0 1 2 5 6 8
onpcn,0 1 2 3 5 6 8
oo42j,1 2 5 6
oo5qt,0 1 2 6 8
oo84z,1 2 5 6
ooajl,1 2 5 6 7
ooeq3,1 2 5 6 8
oog2k,1 2 3 5 6 8
ool9u,1 2 3 5 6 8
ooy22,1 2 5 6 8
oozd5,1 2 5 6
op1ub,0 2 5 6 7 8
op71s,1 2 5 6 8
op82q,0 5 6 8
oplrz,0 3 8
opypz,1 2 3 5 6 7
oq3x6,1 2 3 5 6 8
oq6rb,1 2 5 6
oq9mb,1 2 4 5 6 7
oqbkz,1 2 4 5 6 8
oqhzj,1 2 5 6
oqile,1 2 5 6 7
oqj8j,0 2 6 8
oqmpo,1 2 3 4 5 6 8
oqooo,1 2 5 6
oqtal,1 2 3 4 5 6
oqw9p,1 2 4 5 6 7
or8ew,0 1 2 4 5 6 8
ora59,0 1 2 3 5 6 8
orgf3,1 2 4 5 6 7
orn4t,1 2 5 6 8
ortbi,1 2 3 5 6
orvqx,1 2 4 5 6
os3up,1 2 5 6
os63h,0 8
os6ud,1 2 3 5 6 8
os9pk,0 2 5 6 8
oshm9,2 5 6 8
oshrw,0 2 6 8
osk0w,0 1 2 5 6 8
oso1l,1 2 5 6
osz7f,1 2 4 5 6
ot3um,0 1 2 5 6
ot6g1,0 1 2 3 5 6
otld1,1 2 5 6 8
otoel,1 2 3 4 5 6
otq5m,2 5 6 8
otvau,0 1 2 5 6 8
otx7f,1 2 5 6 8
otyq6,0 6 8
otz01,0 1 2 5 6 8
ou2g7,1 2 5 6 8
ou3f0,1 2 5 6 8
ou3hj,2 5 6
ou5ie,1 2 4 5 6
ou823,0 8
ouead,2 3 5 6 8
oug2o,1 2 5 6
oulfd,0 1 2 4 5 6 8
oum5m,0 2 5 6
ouoo1,2 5 6 8
ouv7h,2 3 5 6 8
ouvav,1 2 5 6
ouyya,0 5 6 8
ov4k1,0 8
ov807,2 3 5 6
ovay2,0 8
ovbhl,0 1 2 5 6
ovhrg,0 2 4 5 6 8
ovixb,0 1 2 4 5 6 7 8
ovk9k,1 2 5 6 8
ovn96,1 2 4 5 6 7
ovvih,2 5 6 8
ovxo8,1 2 4 5 6
ovzd8,1 2 3 5 6
ow175,0 2 5 6 8
ow9rx,0 6 8
owep3,1 2 3 5 6
owfot,1 2 5 6 8
owhlj,1 2 5 6 8
owiik,1 2 4 5 6 7
owk3u,1 2 4 5 6
owld5,2 3 5 6 8
owlzp,1 2 4 5 6
owp2y,1 2 5 6
owr2i,0 1 2 5 6 8
owsuw,1 2 6 8
owv1u,0 1 2 5 6 8
owvr2,0 3 5
ox40x,0 1 2 5 6 8
oxa3w,1 2 3 5 6 8
oxcaf,2 3 5 6
oxg8y,0 2 5 6 8
oxhsi,6 8
oxlw6,2 5 6 8
oxpne,0 2 5 6 8
oxw00,1 2 3 5 6
oxwq1,0 1 2 5 6 7
oy6bj,0 1 2 5 6 8
oy7am,1 2 4 5 6
oy8b2,1 2 3 5 6 8
oyjn0,1 2 4 5 6
oynq4,1 2 5 6
oyx4b,1 2 5 6 7
oyzsw,1 2 5 6
oz1cj,1 2 3 5 6
oz22s,0 8
oz679,8
oz6od,0 1 2 5 6 8
oz9t9,2 3 5 6
ozagq,1 2 5 6 8
ozm6u,0 1 2 4 5 6 8
ozr71,2 3 5 6
ozsux,1 2 3 5 6
ozuf3,2 3 5 6 8
ozuwe,0 5 6 8
ozy8t,1 2 4 5 6
p019l,0 1 2 5 6 7 8
p03zs,0 2 5 6
p05nj,1 2 5 6
p0ayq,0 1 8
p0rlj,1 2 4 5 6 7
p0vvf,0 1 2 5 6 8
p0z9p,1 2 3 5 6 8
p1158,1 2 3 5 6
p1dg0,0 8
p1l60,0 1 2 5 6
p1l8c,1 2 4 5 6
p1mlm,0 1 2 5 6 8
p249u,2 3 5 6 8
p2780,0 1 2 5 6 8
p2ak7,0 1 2 4 5 6 8
p2lq3,1 2 3 5 6 8
p2m4s,2 3 5 6
p2psu,0 2 3 5 6 7 8
p324a,2 6 7
p33s6,0 1 2 4 5 6
p350m,1 2 5 6 8
p358w,1 2 5 6 8
p3n96,1 2 3 5 6
p3smz,0 1 2 5 6
p3t12,1 2 5 6 8
p3wf8,1 2 3 5 6 8
p3yhc,0 5 6 8
p41r4,1 2 4 5 6
p44h7,1 2 5 6
p4fm1,1 2 3 5 6
p4nok,2 5 6 8
p4wco,1 2 5 6 8
p52kb,1 2 5 6
p59oq,1 2 3 5 6 8
p5c30,1 2 5 6 8
p5egd,1 2 4 5 6 7
p5k99,1 2 5 6
p5ku2,0 1 2 5 6 8
p5wdr,2 3 5 6 8
p66vv,0 1 2 5 6
p68h9,0 1 2 5 6 7 8
p6984,0 1 2 5 6
p6a7f,1 2 5 6 8
p6aeh,1 2 5 6
p6tq2,2 3 5 6 8
p6u76,1 2 3 5 6 8
p6zty,1 2 3 4 5 6
p7015,1 2 5 6
p703d,1 2 4 5 6 7 8
p70cz,2 5 6 8
p71ai,1 2 3 4 5 6 7
p78s6,0 1 2 5 6
p7cz9,0 1 6 8
p7f2z,1 2 5 6 8
p7fis,1 2 5 6
p7gdu,1 2 3 5 6
p7lgz,1 2 3 4 5 6 7
p7p8r,1 2 5 6 8
p7pjp,1 2 5 6
p7vho,0 1 2 5 6 8
p7xow,0 2 5 6 8
p7zh7,1 2 5 6 8
p838b,1 2 3 5 6
p98dp,1 2 5 6 8
p98fz,1 2 4 6 7
p9c12,1 5 6 8
p9e6d,1 2 4 5 6 7
p9ftq,0 3 6 8
p9rk5,0 1 2 5 8
p9vdc,1 2 3 5 6 8
pa3ja,0 2 5 6 8
pa60i,0 1 2 5 6 8
pa7a9,0 1 2 5 6
paasp,0 2 5 6 8
pajfw,0 1 2 5 6 8
papih,2 5 6 8
papwm,0 1 2 6 8
partu,2 5 6 8
pb4sr,1 2 5 6
pbblb,1 2 5 6 8
pbgik,0 4 5 6 8
pbgtt,1 2 5 6
pbnvq,0 1 2 5 6
pbuuj,0 2 6
pbvm2,1 2 3 4 5 6 7 8
pbxp7,1 2 5 6 8
pcwjn,1 2 5 6
pd6z6,0 3 8
pdat6,1 2 4 5 6
pdg08,0 1 2 5 6 8
pdy3r,0 2 5 6 8
pe4ji,1 2 4 5 6 7 8
pe4me,1 2 3 5 6 8
pead3,0 2 5 6 8
pefn7,1 2 4 5 6
peh09,1 2 6
pej9z,1 2 3 5 6
peqqk,2 3 5 6
perqw,1 2 4 5 6 7
pewrc,2 3 5 6 8
pf586,0 1 2 5 6
pf6j6,0 5 6 8
pf81b,1 2 3 5 6 8
pfhqw,1 2 3 5 6
pfn09,1 2 4 5 6 7
pfndb,1 2 3 5 6
pfv0s,2 5 6 7 8
pg4ak,0 1 2 6 8
pg52e,1 2 3 5 6 8
pg5n7,1 2 5 6 8
pgczn,0 5 6 8
pgg6o,1 2 5 6
pghyd,5 6
pgin5,0 1 2 5 6 8
pgiog,2 3 5 6 8
pgkzj,0 5 6 8
pgmz2,2 3 5 6 8
pgr7c,0 2 5 6 8
pguf1,0 2 5 6 7
pgvar,1 2 5 6
pgx8l,1 2 4 5 6 8
ph06u,1 2 5 6
ph3po,2 3 5 6 8
ph3rs,1 2 3 5 6 8
ph5jy,0 1 6 8
phcxm,0 2 5 6 8
phfck,1 2 6 8
phg9f,2 5 6
phkhy,0 1 2 5 6 8
phlas,1 2 5 6
phskv,1 2 4 5 6 8
pi3sf,2 5 6 8
pi51z,2 5 6 8
pifdh,0 2 5 6 8
pirup,2 5 6
pithx,1 2 3 4 5 6
pizah,0 5 6 8
pj2hw,0 8
pj4i0,2 5 6 8
pjpce,2 5 6 8
pjqhi,1 2 3 5 6 8
pjqtm,1 2 5 6 8
pjxce,1 2 5 6
pjxqa,1 2 4 5 6 7
pk045,1 2 4 5 6 7
pk0gx,1 2 4 5 6
pk1au,0 2 5 6
pk4jh,0 2 5 6 8
pk9ni,0 1 2 5 6 8
pkb77,1 2 5 6 7 8
pkd2i,2 5 6
pkhcw,2 5 6 7
pkmmg,1 2 5 6
pko4q,0 2 5 6 8
pko8r,2 3 5 6 8
pks7r,0 1 2 4 5 6
pl24z,6 8
pl4sg,1 2 5 6
plf6j,1 2 3 5 6 8
plhc6,1 2 4 5 6
plneq,2 5 6
plom0,0 2 5 6 8
plpbt,1 2 5 6
plpbx,1 2 3 5 6
pltzh,0 6 8
plvw9,1 2 5 6
plw1q,0 1 2 5 6 8
plxbw,1 2 3 5 6 8
plz0n,2 4 5 6 8
pm0bd,3 6 8
pm6lb,1 2 4 5 6 7
pm7dc,1 2 3 5 6
pme1j,1 2 5 6
pmkrs,1 2 5 6 8
pmp5l,0 8
pmtfs,2 5 8
pn8r2,1 2 5 6 8
pnajk,0 8
pnb4a,0 2 3 5 6
pnb59,1 2 3 5 6 8
pne1g,6 8
png37,2 3 5 6 8
pngy1,1 2 5 6 8
pnhpl,1 2 5 6
pnphc,1 2 4 5 6
pnu6o,1 2 4 5 6 7
pnv15,2 5 6 8
poe4x,1 2 5 6
poftd,1 2 3 5 6 7
pokmz,1 2 5 6 8
porje,1 2 4 5 6 7
pou39,6 8
pow2t,1 2 5 6
powrp,2 4 5 6
poxog,1 2 5 6
pp1eq,0 8
ppe3k,6 8
ppjjl,2 5 6 8
ppmuz,3 8
ppmwx,0 8
pps7a,1 2 5 6 7
ppt4j,0 1 2 5 6 8
pptlk,1 2 5 6
pq7sn,1 2 3 5 6
pq8ml,2 4 5 6 8
pqamp,2 3 5 6 8
pqdoa,1 2 4 5 6
pqtdz,0 3 5 6
pqtfw,0 1 2 4 5 6 8
pqwff,1 2 5 6
pqxy4,0 1 2 5 6
prcsg,1 2 3 5 6
prezz,1 2 5 6 8
prtcs,0 1 2 5 6
prubh,1 2 3 5 6
prw7i,1 2 5 6
prw7r,0 1 2 5 6
pryyi,0 1 2 5 6 8
przc9,1 2 6 8
ps0s2,1 2 4 5 6 7
ps1vt,0 1 2 5 6
psbfr,1 2 5 6 8
pscv9,1 2 3 5 6
psgdb,2 3 5 6 8
pshzu,1 2 3 5 6
psrdm,1 2 4 5 6 8
ptbbs,1 2 4 5 6
ptq8x,0 2 3 5 6 8
ptugf,1 2 4 5 6 7
ptuyn,2 3 5 6
pu81y,0 2 5 6 8
puewp,2 5 6 8
pujka,0 2 5 6 8
punn0,2 5 6 8
puqsk,1 2 5 6
puv0i,0 1 2 5 6 8
puxlw,1 2 3 5 6
pv1am,0 1 2 5 6 8
pv33e,5 6 8
pv8a7,1 2 5 6 8
pvcih,1 2 5 6 8
pvee5,2 5 6 8
pvg8f,1 2 5 6 8
pvhxq,1 2 4 5 6
pvmeb,1 2 3 5 6 8
pvmhu,1 2 5 6 8
pvt67,0 3 8
pvxrt,0 1 8
pvz3y,1 2 5 6
pw3pi,1 2 5 6
pwbgu,0 1 6 8
pwcje,0 2 5 6 8
pwgsr,2 5 6
pwhu1,0 8
pwmby,0 1 2 5 6 8
pwqee,6 8
pwqt6,0 3 8
px1yz,0 1 2 5 6
px26t,1 2 4 5 6 7
pxe8a,1 2 5 6
pxonu,0 2 5 6 8
pxsjj,1 2 3 5 6 8
pxspl,0 8
pxvdh,1 2 6 8
pxxlf,1 2 3 5 6 8
py1kw,1 2 3 5 6 8
py5fr,0 8
pyafn,1 2 5 6 8
pyclj,0 5 6
pyjhx,1 2 3 5 6
pymxp,2 5 6 8
pytlh,0 1 2 5 6
pz5if,1 2 4 5 6 8
pz7xg,1 2 3 5 6 8
pz8qw,1 2 5 6 8
pzcij,1 2 3 5 6 8
pzf98,1 2 4 5 6
pzht4,8
pzr3p,1 2 3 5 6 8
pzsvs,2 3 4 5 6 7
pzwcf,0 1 2 4 5 6
q01pj,1 2 5 6
q076x,1 2 4 5 6 8
q0cmw,0 2 5 6 8
q0hgh,0 1 2 5 6 8
q0n1f,0 1 2 5 6 8
q102l,0 1 2 5 6
q1kj8,1 2 5 6
q1kkf,1 2 5 6 8
q1owg,1 2 5 6
q1sd0,2 6
q1vs6,1 2 5 6 8
q1w3q,2 4 5 6
q1wmu,0 1 2 4 5 6 8
q1yat,2 3 5 6 8
q1ye2,1 2 4 5 6
q1yqb,8
q24wv,2 5 6 8
q2c94,2 5 6 7
q2jy1,1 2 5 6 8
q2mw9,0 2 5 6 8
q2tm6,0 2 5 6 8
q304i,1 2 5 6
q3h4x,0 1 5 8
q3sll,1 2 3 5 6 8
q3v0t,0 2 6 7
q3v4x,2 3 5 6 8
q42fj,1 2 5 6
q45a0,1 2 3 5 6
q46ee,1 2 4 5 6
q48d0,1 2 5 6
q4gkq,1 2 5 6 8
q4jkn,1 2 4 5 6
q4o8d,1 2 5 6 8
q4t56,1 2 5 6
q4y8d,2 5 6 7
q4zm1,0 8
q53no,2 5 6
q5h4k,2 3 5 6 8
q5hmr,1 2 5 6 8
q5odm,0 5 6 8
q60re,1 2 3 5 6
q66i1,2 5 6
q6a4k,2 5 6 8
q6bzh,0 5 8
q6dwc,0 8
q6jfj,0 8
q6npi,1 2 3 5 6 8
q78kr,0 8
q7aqh,1 2 4 5 6 7
q7jpe,1 2 5 6 7 8
q7lcj,1 2 4 5 6 8
q7mjd,1 2 3 5 6 8
q7o1s,0 5 6 8
q80wf,1 2 5 6 8
q80x3,5 6 8
q8j8w,1 2 3 5 6 7
q8msi,1 2 4 5 6
q8n1f,0 1 2 4 5 6
q8szr,1 2 3 5 6
q8xb4,6 8
q8y1k,2 3 5 6 8
q9bc0,1 2 4 5 6 7
q9j2c,0 1 2 5 6 8
q9tiq,0 1 2 5 6 8
q9ygh,0 1 2 5 6 8
qa6i0,0 1 2 5 6
qab13,1 2 5 6 8
qacef,1 2 4 5 6 8
qaews,2 3 5 6 8
qafuu,1 2 5 6
qajfy,1 2 5 6
qal3h,1 2 3 5 6 8
qamq4,0 1 2 5 6
qap2t,1 2 5 6
qaqxp,0 3 8
qavkk,2 5 6 7
qayjq,1 2 4 5 6 8
qazse,1 2 5 6
qb6jk,1 2 4 5 6 7
qb712,0 5 8
qbbg4,1 2 5 6 7 8
qbfao,1 2 4 5 6 7
qbjxq,1 2 4 5 6
qbm0k,2 3 5 6 8
qbor4,2 4 5 6 8
qbvoh,0 5 6
qc6tu,1 2 3 5 6
qc7pq,6 8
qc9hm,1 2 5 6 8
qcf3p,1 2 4
qcix6,1 2 5 6
qcjoh,1 2 5 6 8
qcksk,0 1 2 5 6 8
qcn6b,2 5 6 8
qd35j,1 2 5 6 8
qd6cv,0 1 2 5 6
qdawa,1 2 5 6 8
qdg5a,0 2 6 8
qdjd1,0 3 8
qdpnw,2 3 5 6 8
qdt0a,2 5 6 7
qdvhf,0 6 8
qdwia,0 1 2 4 5 6 7
qe6gq,2 3 5 6 8
qe9yr,1 2 5 6 8
qe9yv,1 2 5 6
qea11,1 2 5 6 8
qejfy,2 5 6 8
qejps,0 1 2 5 6
qemjv,2 5 6 8
qf4kk,1 2 3 4 5 6 7
qf77s,1 2 4 5 6
qf8sq,0 2 5 6 8
qfayy,1 2 5 6 7
qfis8,0 1 2 3 4 5 6 7
qfjaa,0 1 2 5 6
qfjgn,1 2 5 6 8
qfmf5,2 3 5 6 8
qfmvy,1 2 4 5 6
qfnuv,1 2 5 6 8
qfqe6,2 5 6
qfsb3,1 2 5 6 7
qfvdr,2 5 6 8
qg4vd,0 1 2 5 6 8
qgelg,0 5 6 8
qgrpy,1 2 5 6
qgyon,1 2 3 5 6
qh380,2 5
qh5rf,1 2 4 5 6
qh7aj,1 2 4 5 6 8
qh8zy,1 2 5 6 8
qh9vz,0 1 2 5 6 8
qhcbe,1 2 4 5 6
qhdiv,1 2 4 6 7 8
qheg7,0 1 2 5 6
qhkof,2 5 6 8
qi2bx,0 1 2 5 6
qidfu,1 2 5 6
qilt0,0 8
qipzz,0 1 2 5 6 8
qis3e,2 3 5 6
qiz26,2 4 5 6
qj4pg,1 2 5 6 8
qj69w,1 2 5 6 7
qj7ec,0 1 2 5 6 8
qj9fp,1 2 3 5 6 8
qjb05,1 2 5 6 7 8
qjnkh,1 2 3 5 6 8
qjnvw,1 2 5 6 8
qjo7o,1 2 5 6 8
qjwhc,1 2 4 5 6 7
qk05s,1 2 3 5 6
qk6ze,1 2 5 6
qkabt,0 1 2 5 6 8
qkhky,0 8
qkskc,1 2 4 5 6
qkvnm,1 2 5 6 8
ql5yn,1 2 5 6 8
qlai0,1 2 4 5 6 7
qlc8q,2 5 6 8
qlg69,2 5 6 8
qlmgj,1 2 5 6
qlmt1,1 2 3 4 5 6
qlonu,0 1 2 5 6 8
qlpqu,0 5 6 8
qlty8,0 1 2 5 6 8
qlx5g,1 2 3 5 6
qlzf1,2 5 6
qmkbe,1 2 4 5 6 7
qmour,0 2 4 5 6
qmulq,2 3 4 5 6
qn36i,1 2 4 5 6 7
qn7k7,0 1 2 5 6 7 8
qna64,1 2 3 5 6
qncla,1 2 5 6 8
qnelx,1 2 5 6
qnkq9,0 1 2 5 6 8
qntb6,0 1 2 5 6 8
qnxh1,1 2 5 6 8
qocvw,1 2 5 6 7
qoena,1 2 3 5 6
qohb1,5 6 8
qohhk,1 2 5 6
qojn7,1 2 4 5 6
qonem,0 1 2 3 5 6 8
qopp0,1 2 4 5 6 8
qovf1,1 2 4 5 6 7
qozj4,1 2 5 6 7 8
qp0j9,2 3 5 6 8
qpfqn,1 2 4 5 6
qpfre,1 2 4 5 6
qpl03,2 3 5 6 8
qpo9n,1 2 3 5 6
qpqge,2 5 6
qpz3d,2 3 5 6 8
qq4th,1 2 5 6
qqdic,1 2 4 5 6
qqnhu,2 5 6
qqs38,2 3 5 6 8
qqt8y,1 2 6
qraav,0 5 8
qrfx4,1 2 4 5 6 7
qrgjc,0 2 4 5 6
qrkm7,0 1 5 6 8
qrme7,0 1 2 5 6 8
qrofu,0 5 6 8
qrofy,0 8
qs5l6,1 2 3 5 6
qs9j3,2 3 5 6 8
qsc4t,0 1 2 5 6 8
qsc9j,1 2 5 6 7
qsq4w,0 1 2 5 6 8
qsu7e,0 1 2 5 6 8
qsvmk,2 3 5 6 8
qt20a,0 1 2 5 6
qt76u,1 2 3 5 6 8
qt883,0 1 2 5 6 8
qt8ho,0 2 4 5 6
qtg7s,2 3 5 6 7 8
qtgtn,1 2 4 5 6
qtoam,0 8
qts5c,2 3 5 6 8
qtssp,0 2 5 6
qttww,0 2 5 6 8
qtuwc,0 5 6
qu0be,8
qu2k0,1 2 4 5 6 7
qu45w,2 5 6 8
qu7uw,2 5 6 8
quch9,1 2 5 6 8
quiym,1 2 5 6 8
qut8c,0 6 8
quvf6,1 2 3 5 6 8
quxrx,1 2 5 6 8
qv24k,0 3 5 6 8
qv8or,1 2 4 5 6
qv9ci,2 5 6 8
qvc51,0 1 2 5 6 8
qvcn8,0 1 2 5 6 8
qve4k,1 2 5 6 8
qvlln,1 2 5 6 8
qvoeh,0 1 2 4 5 6 7
qvpjd,0 2 5 6 8
qvwyu,1 2 3 5 6
qw6hp,1 2 3 5 6 8
qw6x0,0 2 6
qw7vl,0 1 4 5 6 8
qwanr,0 1 2 5 6
qwox8,0 1 2 5 6
qx43c,1 2 5 6 8
qx4nc,1 2 4 5 6
qx50t,1 2 5 6 8
qxcoq,1 2 5 6 8
qxfj7,0 2 5 6 8
qxfwi,1 2 4 5 6
qxkrv,1 2 3 5 6 8
qxvoo,0 8
qxxnc,2 5 6
qy3wt,0 1 2 5 6
qy7e5,1 2 5 6 8
qyg4d,1 2 4 5 6 7
qyopz,1 2 3 5 6 8
qyuwi,1 2 4 5 6 7
qz1fc,1 2 5 6
qzh1z,3 5 6 8
qzqhw,0 1 2 5 6 8
qzvnu,1 2 3 4 5 6
r02jb,1 2 4 5 6 7
r02lt,1 2 3 5 6 8
r03z7,1 2 5 6 8
r0cpo,1 2 4 5 6 7
r0dil,0 1 2 3 5 6 8
r0ebx,0 2 5 6
r0h8v,2 5 6
r0icd,0 6 8
r0nrp,1 2 4 5 6
r0yk0,1 2 5 6 8
r10r9,0 1 2 5 6 8
r11bz,1 2 5 6 7
r1333,0 5 6 8
r13hu,0 1 8
r14wc,0 5 6 8
r19n1,0 8
r1do6,1 2 3 4 5 6
r1e7i,1 2 3 5 6 8
r1h2n,2 3 5 6
r1iil,0 2 6 8
r1jgj,0 5 6 8
r1uj6,1 2 5 6
r1y3z,0 8
r265j,1 2 5 6
r26ek,0 1 2 4 5 6
r2e3v,1 2 4 5 6 8
r2eho,2 5 6 8
r2fdg,1 2 3 5 6 7
r2gem,0 1 2 4 5 6 7
r2izz,0 1 2 5 6 8
r2me6,1 2 4 5 6 7 8
r2obk,1 2 3 5 6 8
r2omc,1 2 4 5 6 7
r2ro7,2 5 6 8
