business_id,class1,class2,class3,class4,class5,class6,class7,class8,class9
smkyk,0,0,1,1,0,1,1,0,0
smnin,0,0,1,0,0,1,1,0,0
smodk,1,0,0,1,0,1,0,0,0
smowj,0,1,1,1,1,1,1,1,0
smwk1,0,0,1,1,1,1,1,0,0
smwp4,0,1,1,1,0,1,1,1,1
sn0ps,0,1,1,1,0,1,1,1,0
sn5kc,0,0,1,0,0,1,1,1,1
sngjv,0,0,1,1,0,1,1,0,1
snmmz,1,0,0,0,0,0,0,0,1
snq2n,0,0,1,1,0,1,1,0,1
sodwx,0,0,1,1,0,1,1,0,0
soixb,0,1,1,1,0,1,1,0,0
soj8w,0,1,1,1,1,1,1,0,0
somli,0,1,1,1,0,1,1,0,1
soqd1,0,0,1,1,0,1,1,0,0
soqn2,0,0,1,1,0,1,1,0,1
sotdn,0,0,1,1,0,1,1,0,0
spccu,0,0,0,1,0,1,1,0,1
sphq5,0,0,1,1,0,1,1,1,1
spwb8,0,0,0,1,0,1,1,0,1
sq04m,0,1,1,1,1,1,1,0,0
sq6fh,0,0,0,1,0,1,1,0,1
sqfba,0,0,1,1,0,1,1,0,1
sqp04,0,1,1,1,0,1,1,0,0
sqprc,0,0,1,1,0,1,1,0,1
sqqtt,0,0,1,1,1,1,1,1,0
sqri2,0,0,1,1,0,1,0,0,1
sr3q8,0,0,1,1,0,1,1,0,0
sr3tc,0,0,0,1,0,0,0,0,1
sr4bz,0,0,1,1,0,1,1,0,1
sr7j2,0,0,0,1,0,0,0,0,1
sr9m8,0,0,0,1,0,1,0,0,1
srgj4,0,0,1,1,0,1,1,0,1
srmnp,0,0,1,1,0,1,1,0,1
srwzw,0,0,1,1,0,1,1,0,1
srx8k,0,0,0,1,0,0,0,0,1
sryt1,0,0,0,1,0,1,0,0,1
ss1yk,0,0,1,1,0,1,1,0,1
sshre,0,0,0,1,0,1,1,0,1
ssio7,1,0,0,1,0,0,0,0,1
ssmcg,0,0,1,1,0,1,1,0,0
sspyh,0,0,1,1,0,1,1,0,1
ssrc3,0,0,0,1,0,1,1,0,1
ssv9b,0,0,0,1,0,1,1,0,1
ssvlw,0,0,0,1,0,1,1,0,1
sszio,0,1,1,1,0,1,1,0,1
st6ar,0,0,1,1,0,1,1,0,0
stb58,0,0,1,1,0,1,1,0,1
sth4l,0,0,1,1,0,1,1,1,0
stkp4,1,0,0,0,0,0,0,0,1
str8t,0,1,1,1,1,1,1,1,0
strfv,0,0,1,1,0,1,1,0,0
strum,0,0,1,1,0,1,1,0,1
sts42,0,0,1,1,0,1,1,0,1
stt0w,0,0,0,1,0,0,1,0,1
stvpl,0,0,1,1,0,1,1,0,1
su7gj,0,0,1,1,0,1,1,0,1
suc9g,0,0,1,0,0,1,1,0,1
sum3n,0,1,1,0,0,1,1,0,1
suph9,0,0,1,1,0,1,1,0,1
suxlu,0,0,0,1,0,1,1,0,0
suyge,1,0,0,1,0,0,0,0,1
sv3ga,0,0,1,0,0,1,1,0,0
sv8so,0,0,1,0,0,1,1,0,1
sv9js,0,0,1,1,0,1,1,0,0
svbvq,0,1,1,0,0,1,1,0,0
svd1m,0,0,1,1,0,1,1,0,1
svhfn,0,0,0,1,0,1,1,0,0
svj03,0,1,1,0,1,1,1,0,0
svqoy,0,1,1,0,1,1,1,0,0
svy81,0,0,0,1,0,1,1,0,1
sw41u,0,0,1,1,0,1,1,0,1
swaad,0,0,1,1,1,1,1,0,0
swatk,0,0,1,1,0,1,1,0,1
swe0q,0,0,1,1,0,1,1,0,0
swfmd,0,1,1,0,0,1,1,0,1
swnvb,0,0,1,1,0,1,1,1,0
swqdi,0,0,1,0,0,1,1,0,1
swvkn,0,1,1,0,1,1,1,0,0
sww9m,1,0,0,1,0,0,0,0,1
sx285,0,1,1,1,1,1,1,0,0
sx65u,0,0,1,1,1,1,1,0,1
sx7dg,0,0,0,1,0,1,0,0,1
sx7iz,0,0,1,1,0,1,1,0,1
sx8ob,0,1,1,0,0,1,1,0,1
sxefc,0,0,1,1,0,1,1,0,1
sxloj,0,0,1,1,0,1,1,0,1
sxr7h,0,1,1,1,1,1,1,0,0
sxscc,0,0,1,1,0,1,1,0,1
sxsuu,0,1,1,1,0,1,1,0,0
sxtfh,0,1,1,1,1,1,1,0,1
sy0ws,0,0,1,1,0,1,1,1,1
sy172,0,0,1,1,0,1,1,0,0
sy1aq,0,0,1,1,0,1,1,0,1
sy2ki,0,0,1,1,0,1,1,0,0
sy5zf,0,0,1,1,0,1,1,0,1
sy908,0,0,1,1,0,1,1,0,0
syk1k,0,1,1,1,1,1,1,1,0
syn0a,0,0,1,1,0,1,1,0,1
sz1x7,0,1,1,1,1,1,1,0,0
sz5qs,0,0,1,1,0,1,1,0,1
sz628,0,0,1,1,0,1,1,0,1
sz9rg,0,0,0,1,0,0,0,0,0
szjhp,0,1,1,1,0,1,1,0,0
szp4l,0,1,1,1,1,1,1,1,0
t02ph,0,1,1,1,0,1,1,0,1
t0cgj,0,0,1,1,0,1,1,0,1
t0fl3,0,0,1,0,0,1,1,0,1
t0gz7,0,0,1,1,0,1,1,1,1
t0jzp,0,0,1,0,0,1,1,0,0
t0rja,0,0,1,1,0,1,1,1,0
t0u6w,0,0,1,1,1,1,1,0,0
t0z8k,0,1,1,1,1,1,1,1,0
t1216,0,0,0,1,0,1,0,0,1
t1679,1,0,0,1,0,1,1,0,1
t17uh,0,0,1,1,0,1,1,0,1
t180y,0,0,1,0,0,0,1,0,1
t1c68,0,0,1,1,0,1,1,0,1
t1j0v,0,0,1,1,0,1,1,0,1
t1jb7,0,0,1,0,0,1,1,0,1
t1juc,0,0,0,1,0,0,0,0,1
t1q91,0,0,0,1,0,0,0,0,1
t1qjk,0,0,0,1,0,0,0,0,1
t1wjb,0,0,1,0,0,1,1,0,1
t1xkn,0,0,1,1,0,1,1,0,1
t1ynz,0,0,1,1,0,1,1,0,1
t209w,0,0,1,1,0,1,1,0,1
t2183,0,0,1,1,0,1,1,0,1
t26ew,0,0,1,1,0,1,1,0,1
t27cn,0,0,1,1,0,1,1,0,1
t287x,0,0,1,1,0,1,1,0,1
t28dg,0,0,0,1,0,1,0,0,1
t299e,0,0,1,1,0,1,1,0,1
t2iob,0,0,1,1,0,1,1,0,1
t2j5h,0,0,0,1,0,1,1,0,1
t33yo,0,0,0,1,0,1,0,0,1
t3ce4,0,0,1,1,0,1,1,0,1
t3rjn,0,0,1,1,0,1,1,0,1
t3yli,0,0,0,1,0,0,1,0,1
t42qz,0,0,1,1,0,1,1,0,0
t48j9,0,0,1,1,0,1,1,0,0
t4cvp,0,0,0,1,0,1,1,0,1
t4hm1,0,0,1,1,1,1,1,1,1
t4il7,0,0,1,0,0,1,1,0,0
t4jtu,0,1,1,1,0,1,1,1,1
t4qx0,1,0,0,0,0,0,1,0,1
t4rlt,0,0,1,1,0,1,1,0,1
t4sl1,0,0,1,1,0,1,1,0,1
t4vxz,0,0,0,0,0,0,1,0,1
t4wvy,0,0,1,1,0,1,0,0,1
t4zr8,0,0,1,0,0,1,1,0,0
t4zsb,0,0,1,1,0,1,1,1,0
t548y,0,0,1,1,0,1,1,0,1
t552h,0,0,0,1,0,1,1,0,0
t5agq,0,0,1,1,0,1,1,0,1
t5d3o,0,1,1,1,0,1,1,0,1
t5fgw,0,0,1,0,0,1,1,0,0
t5hrw,0,0,0,1,1,1,1,0,1
t5w2l,1,0,0,1,0,0,0,0,1
t5yfe,0,1,1,1,1,1,1,1,1
t5zaf,0,0,1,1,0,1,1,0,1
t65ef,0,0,1,1,0,1,1,0,1
t65r3,0,0,0,1,0,1,1,0,0
t67kb,0,0,1,1,0,1,1,0,1
t6d3a,0,1,1,1,0,1,1,0,1
t6ftq,0,0,1,1,1,1,1,0,0
t6hle,0,0,1,1,0,1,1,0,1
t6hzw,0,0,1,1,0,1,1,0,1
t6mxo,0,0,1,1,0,1,1,0,1
t6o2p,0,0,1,1,0,1,1,0,1
t6qbq,0,0,1,1,0,1,1,0,1
t6tfo,0,0,1,1,1,1,1,0,1
t70wp,0,0,0,1,0,0,1,0,1
t7dnb,0,0,1,1,0,1,1,0,1
t7i6g,0,1,1,1,1,1,1,0,0
t7m8d,0,0,0,1,0,0,0,0,0
t7ok0,0,0,1,1,1,1,1,0,0
t7tc5,0,0,1,1,0,1,1,0,0
t7uog,0,0,1,0,0,1,1,0,0
t7wbv,0,0,0,0,0,1,1,0,0
t80an,0,0,0,1,0,0,0,0,1
t8az4,0,0,1,1,0,1,1,0,0
t8ckv,1,0,0,1,0,0,0,0,1
t8gh7,0,0,1,1,0,1,1,0,1
t8h5a,0,0,0,1,0,1,1,0,1
t8i3f,0,0,1,1,0,1,1,0,1
t8jtq,0,0,1,1,1,1,1,0,0
t8kwi,0,1,1,1,1,1,1,1,0
t8mh7,1,0,0,0,0,1,1,0,1
t8mqn,0,0,1,1,0,1,1,0,0
t8oh2,0,0,1,1,0,0,1,0,1
t8rqy,0,0,1,1,0,1,1,0,0
t8wku,0,1,1,0,0,1,1,0,0
t8wn7,0,0,1,1,0,1,1,0,1
t93xy,0,0,1,0,0,1,1,0,1
t9ezo,0,0,1,1,1,1,1,0,0
t9f0a,0,0,1,1,0,1,1,0,0
t9fwi,0,0,0,1,0,1,1,0,1
t9hg0,0,0,1,1,0,1,1,0,1
t9r2f,0,0,1,1,0,1,1,0,1
t9v9q,0,0,1,1,1,1,1,0,1
ta0k1,0,0,1,0,0,1,1,1,0
ta0z5,0,0,1,1,0,1,1,0,1
ta1qi,0,0,1,1,0,1,1,0,1
ta3ut,0,0,0,0,0,1,1,0,1
ta3uz,0,0,1,1,0,1,1,0,1
tadzy,0,0,1,1,0,1,1,0,1
taeta,1,0,0,1,0,0,0,0,1
taj9o,0,0,1,1,0,1,1,0,1
tappe,0,0,1,1,0,1,1,0,1
tb67d,0,0,1,1,0,1,1,0,0
tb7ga,0,0,0,0,0,0,0,0,1
tb8gr,0,0,0,1,0,1,1,0,1
tc0kn,0,0,0,1,0,1,1,0,1
tc7be,0,0,1,1,0,1,1,0,1
tcdxg,0,0,1,1,0,1,1,0,1
tcitg,0,0,1,1,0,1,1,0,1
tcjyw,0,0,1,1,0,1,1,0,0
tcpy6,0,0,1,1,0,1,1,0,1
tcsxd,0,1,1,1,1,1,1,0,0
tcu2x,0,0,1,1,0,1,1,0,1
tcykg,0,0,1,1,0,1,1,0,1
tcz16,0,0,1,1,0,1,1,0,1
td2yw,0,0,1,1,0,1,1,0,1
tdehi,0,1,1,1,0,1,1,0,1
tdjcv,0,0,1,1,1,1,1,0,0
tdm9x,0,1,1,1,0,1,1,0,1
tea06,0,0,0,0,0,1,1,0,1
ted09,0,0,1,0,0,1,1,0,0
tegi8,0,0,1,1,0,1,1,0,0
tejlc,0,0,1,1,1,1,1,0,1
teq03,0,0,1,0,1,1,1,0,0
texnt,0,0,1,1,0,1,1,0,1
tf13z,1,0,0,1,0,1,0,0,1
tf5uh,1,0,0,1,0,0,0,0,1
tf6z9,1,0,0,1,0,0,0,0,1
tf73f,0,1,1,0,0,1,1,0,0
tf8b0,0,0,1,0,0,1,1,0,1
tff6m,0,0,1,1,0,1,1,0,0
tffw8,0,0,1,0,0,1,1,0,0
tfh7p,0,0,1,1,0,1,1,0,0
tfmvd,0,0,1,0,0,1,1,0,1
tfols,1,0,0,1,0,0,1,0,1
tfpim,0,1,1,1,1,1,1,0,0
tfqnn,0,0,1,1,0,1,1,0,1
tg6ue,0,0,1,1,0,1,1,0,0
tgd0w,0,0,1,1,1,1,1,1,0
tgfwu,0,0,1,1,0,1,1,0,1
tguyl,0,0,1,1,0,1,1,0,1
thjo2,0,0,1,0,0,1,1,0,1
thnsp,0,1,1,1,0,1,1,1,0
thzwq,0,0,1,1,0,1,1,0,1
ti52g,0,0,0,0,0,1,1,0,1
ti65v,0,0,1,1,0,1,1,0,1
ti6z0,0,0,0,1,0,1,1,0,1
tijhm,0,1,1,1,1,1,1,0,0
tik9n,0,1,1,1,1,1,1,1,0
tiklt,0,0,1,1,0,1,1,0,1
til6h,0,0,1,1,0,1,1,0,1
tim6f,0,0,0,1,0,1,1,0,0
tiweq,1,0,0,1,0,0,0,0,1
tiwra,0,0,1,1,0,1,1,1,1
tiww7,0,0,1,0,0,1,1,0,0
tizhd,0,0,1,1,1,1,1,0,1
tj64x,0,0,0,1,0,0,1,0,1
tj6xs,0,0,1,1,0,1,1,1,1
tj9nr,0,0,1,1,0,1,1,0,0
tjhj4,0,0,0,1,0,1,1,0,1
tjr87,0,0,1,1,0,1,1,0,1
tjr8b,0,0,1,1,0,1,1,0,1
tjy5a,0,0,1,1,1,1,1,0,0
tk21z,0,0,0,1,0,1,1,0,1
tk27x,0,0,0,0,0,0,1,0,1
tk2yj,0,0,0,1,0,0,0,0,1
tk2zr,0,0,1,1,0,1,1,0,1
tk6a9,0,0,1,1,0,1,1,0,1
tkjhp,0,0,1,1,1,1,1,0,1
tkpdg,1,0,0,1,0,0,0,0,1
tkqy7,0,0,1,1,1,1,1,0,1
tkr8l,0,0,1,1,0,1,1,0,1
tkt6q,0,0,1,1,0,1,1,0,0
tkusw,0,0,1,1,0,1,1,0,1
tkw37,1,1,1,1,0,1,1,0,0
tl3s3,0,0,1,1,0,1,1,1,1
tlc4c,0,1,1,1,0,1,1,0,0
tlul5,0,0,1,1,0,1,1,0,1
tm3a3,0,1,1,0,1,1,1,0,0
tm3le,0,0,1,1,0,1,1,0,1
tmczx,0,1,1,1,0,1,1,0,0
tmeej,0,0,1,1,0,1,1,0,1
tmgbc,1,0,1,0,0,1,1,0,1
tmj6v,0,0,0,1,0,1,1,0,1
tmlgf,0,0,1,0,0,1,1,0,1
tmrdj,0,0,0,0,0,0,0,0,1
tmtp0,0,0,1,1,0,1,1,0,0
tmyv3,0,0,0,0,0,0,1,0,1
tn1xs,0,0,1,1,0,1,1,0,0
tn877,0,0,1,1,0,1,1,0,0
tnh6z,0,0,0,1,0,1,1,0,1
tnhp2,0,0,1,1,0,1,1,0,0
tnhx7,0,0,0,0,0,0,1,0,1
tnwkv,0,1,1,1,0,1,1,0,0
tnxsa,0,0,1,1,0,1,1,1,0
tnz10,0,0,1,1,0,1,1,0,1
toisr,0,0,0,1,0,1,1,0,1
toou6,0,0,1,1,1,1,1,0,0
tophf,0,0,1,1,0,1,1,0,1
tos0c,1,0,0,1,0,0,0,0,1
tp099,0,0,1,1,0,1,1,0,1
tp82a,0,0,1,1,1,1,1,1,0
tp8vw,1,0,0,1,0,0,0,0,1
tpfvt,0,1,1,1,0,1,1,0,1
tpmr6,0,0,0,1,0,1,1,0,1
tq7ww,0,0,0,1,0,1,1,0,1
tq8s0,0,1,1,0,0,1,1,0,0
tq94a,0,0,1,1,1,1,1,0,0
tqb2m,0,1,1,1,0,1,1,0,1
tqerq,0,0,1,0,0,0,1,0,1
tqfdm,0,0,0,1,0,1,1,0,1
tqm23,0,0,1,1,0,1,1,0,1
tqp7y,0,0,1,1,0,1,1,1,1
tqqi0,0,0,1,1,0,1,1,0,1
tqr90,0,0,0,1,0,1,1,0,1
tqt8m,0,0,1,1,1,1,1,1,0
tqux1,0,0,1,1,0,1,1,0,1
tr1m6,0,1,1,1,0,1,1,1,0
tr8kv,0,0,1,1,0,1,1,0,0
trd3d,0,0,1,1,0,1,0,0,1
tri4i,0,0,1,0,1,1,1,0,1
trnp5,0,0,1,1,0,1,1,0,0
ts2c7,0,0,1,1,0,1,1,1,0
tsj06,0,0,1,1,0,1,1,0,0
tsjlt,0,0,0,1,0,1,1,0,1
tsoz8,0,0,1,1,0,1,1,0,0
tszo6,0,0,1,1,1,1,1,0,1
tt34b,0,0,1,1,0,1,1,0,1
ttalp,1,0,0,0,0,0,1,0,1
ttaod,0,0,0,1,0,1,1,0,1
ttjt6,0,0,1,1,0,1,1,0,1
ttk23,0,0,1,1,1,1,1,0,0
ttpoo,0,1,1,0,0,1,1,0,1
tttjr,0,1,1,1,1,1,1,1,1
ttxsc,0,0,0,1,0,1,1,0,1
tu2t1,0,1,1,1,1,1,1,1,0
tu7pk,0,1,1,1,1,1,1,1,0
tu994,0,0,1,1,0,1,1,0,1
tubg1,0,0,0,0,0,1,1,0,0
tucdw,0,0,1,1,0,1,1,0,1
tuf2b,0,0,1,1,0,1,1,0,0
tukpc,1,0,0,1,0,0,0,0,1
tukvg,0,0,1,1,0,1,1,0,1
tv74s,0,0,0,1,0,1,1,0,0
tv7q8,0,0,1,1,0,1,1,1,0
tvhjp,0,1,1,1,0,1,1,0,1
tvp3f,0,0,1,1,0,1,1,0,1
tvq8j,0,1,1,0,0,1,1,0,1
tvrkl,0,0,1,1,1,1,1,0,0
tvsyo,0,0,1,1,0,1,1,0,1
tvvqz,0,0,1,1,0,1,1,0,1
tw1d5,0,0,1,1,0,1,1,0,1
tw4mj,0,0,1,1,0,1,1,0,1
tw55v,1,0,0,0,0,0,1,0,1
tw74w,0,0,0,1,0,1,1,0,0
tw7uj,0,0,1,1,0,1,1,0,1
tw8oy,0,0,0,1,0,1,1,0,1
twe13,0,1,1,1,0,1,1,0,0
twfnp,0,0,0,1,0,1,1,0,1
twicc,0,0,1,1,0,1,1,0,1
twywe,0,1,1,1,1,1,1,0,0
txg9y,0,0,1,1,0,1,1,0,1
txkxf,0,0,0,1,0,1,1,0,1
ty1t1,0,0,1,1,1,1,1,0,1
tymd5,0,0,1,1,0,1,1,0,1
typlc,0,0,1,0,1,1,1,1,1
tyxvh,1,0,0,0,0,0,0,0,1
tzbj9,0,0,1,1,0,1,1,1,1
tzehk,0,0,0,1,0,1,1,0,1
tzj1r,0,0,1,1,1,1,1,1,0
tzk1w,0,0,1,1,0,1,1,1,0
tzmix,0,0,1,1,0,1,1,0,1
tzq8x,0,0,1,1,0,1,1,0,1
tzswr,0,0,1,1,1,1,1,0,0
tzt5u,0,0,1,1,1,1,1,0,0
u01hu,1,0,0,1,0,0,0,0,1
u02nq,0,1,1,1,0,1,1,0,0
u07lf,0,0,1,0,0,1,1,0,1
u0kgd,0,0,0,1,0,0,0,0,1
u0oxr,0,0,0,1,0,1,1,0,1
u0pkc,0,0,0,0,0,0,0,0,1
u0ulg,0,1,1,1,1,1,1,1,0
u0xtz,0,0,1,1,0,1,1,0,1
u1idf,0,1,1,0,1,1,1,1,0
u1t09,0,0,1,1,1,1,1,0,1
u1wbw,0,0,1,1,0,1,1,0,0
u1x07,0,1,1,1,0,1,1,0,0
u1yb6,0,0,0,1,0,1,1,0,1
u2cjo,0,0,0,1,0,1,1,0,1
u2ehf,0,0,0,1,0,0,1,0,1
u2yzw,0,0,1,1,0,1,1,0,1
u30yi,0,0,1,1,0,1,1,0,1
u335e,0,1,1,1,1,1,1,0,0
u36ow,0,0,1,1,0,1,1,0,1
u3g6u,0,0,0,1,0,1,1,0,1
u3ju9,0,0,1,1,0,1,1,0,1
u3xrn,0,1,1,0,0,1,1,0,1
u45w8,0,0,1,1,0,1,1,0,1
u498e,0,0,1,1,0,1,1,0,1
u4a6q,0,0,1,1,1,1,1,0,0
u4dry,0,0,1,1,0,1,1,0,1
u4jia,1,0,0,0,0,0,0,0,1
u4usf,0,0,0,1,0,1,0,0,1
u4w1d,0,0,1,1,0,1,1,0,1
u4w5u,0,0,1,1,0,1,1,0,1
u4xla,0,0,0,1,0,1,1,0,0
u4zsp,0,0,1,1,0,1,1,0,1
u507g,0,0,0,1,0,1,1,0,1
u54g3,0,1,1,1,1,1,1,0,0
u5clo,0,0,1,1,0,1,1,0,1
u5fky,0,1,1,1,1,1,1,0,0
u5hlb,0,0,1,1,0,1,1,0,1
u5l3g,0,0,1,0,0,1,1,0,1
u66qm,0,1,1,1,1,1,1,1,0
u6l84,0,1,1,1,1,1,1,1,0
u6nww,0,0,1,1,0,1,1,0,1
u6p9q,0,1,1,1,0,1,1,0,0
u6vjg,0,0,1,1,0,1,1,0,1
u6xr4,0,0,1,1,0,1,1,0,1
u6ytx,0,0,0,1,0,0,1,0,1
u72er,0,0,1,1,0,1,1,0,1
u7dei,0,0,1,1,0,1,1,0,1
u7g13,0,1,1,0,0,1,1,0,1
u7ry5,0,0,1,1,0,1,1,0,1
u7wd1,1,1,0,0,0,0,1,0,1
u7x3q,0,1,1,0,0,1,1,0,1
u8btt,0,0,1,1,0,1,1,0,1
u8gqx,0,0,1,1,0,1,1,0,1
u8is7,0,1,1,1,1,1,1,1,0
u8jwv,0,0,0,1,0,1,1,0,0
u8o7f,0,0,1,1,0,1,1,0,1
u8u4m,0,1,1,0,1,1,1,1,0
u9424,0,0,1,1,0,1,1,0,0
u946u,0,0,1,0,0,1,1,0,1
u99nl,0,0,1,1,0,1,1,0,1
u9d63,0,0,1,1,0,1,1,0,1
u9gwz,0,0,0,1,0,1,1,0,1
u9jcm,0,0,0,0,0,0,1,0,1
u9mmg,0,0,1,1,0,1,1,0,1
u9prf,1,0,0,1,0,0,0,0,1
u9rov,0,0,0,1,0,1,1,0,1
u9uje,0,0,1,1,0,1,1,0,1
u9v2i,0,0,1,1,0,1,1,0,0
u9v3z,0,0,1,1,0,1,1,0,1
u9xl2,0,0,1,1,0,1,1,0,1
u9y3v,0,0,1,1,0,1,1,0,1
u9zvj,0,0,0,1,0,1,1,0,0
ua3kl,0,0,0,0,0,0,1,0,1
ua40b,0,0,1,1,0,1,1,0,1
ua40i,0,0,0,1,0,1,1,0,0
ua7yn,0,0,1,1,0,1,1,0,1
uamv6,0,0,0,1,0,1,1,0,1
ub34w,0,1,1,0,0,1,1,0,0
ub4an,0,0,0,1,0,0,1,0,1
ub57s,0,0,0,1,0,1,0,0,1
ub662,0,0,1,1,0,1,1,0,1
ub7bx,0,0,0,1,0,1,1,0,1
ubacv,0,0,1,1,1,1,1,0,0
ubbwr,0,0,1,1,0,1,1,0,0
ubie2,0,0,1,1,0,1,1,0,1
ubjjg,0,0,0,1,1,1,0,0,1
ublm6,0,0,1,1,0,1,1,0,1
uboca,0,0,1,1,0,1,1,1,0
ubps3,0,0,1,1,0,1,1,0,1
uc0ci,0,0,0,1,0,1,0,0,1
ucbff,0,0,1,1,0,1,1,0,1
ucds9,0,1,1,1,1,1,1,0,0
uci38,0,0,1,1,0,1,1,0,1
ucmah,0,0,1,1,0,1,1,0,1
ucr79,0,0,0,1,0,0,0,0,1
ucwco,1,0,0,1,0,0,0,0,1
uczj0,1,0,0,1,0,0,0,0,1
ud14k,0,0,1,1,0,1,1,0,1
ud7tc,0,1,1,1,0,1,1,0,1
udcyi,0,0,0,1,0,1,1,0,1
udiw2,0,0,0,1,0,1,1,0,1
udn31,0,0,1,1,1,1,1,1,1
udnbd,0,1,1,1,1,1,1,0,0
udpx3,0,0,1,1,0,1,1,0,0
udq36,0,0,1,0,0,1,1,0,1
udrgi,0,0,0,1,0,1,1,0,1
udtke,0,0,0,1,0,0,1,0,1
udvqr,0,0,0,1,0,1,1,0,1
ue9x7,0,0,1,1,1,1,1,0,1
uebbc,0,0,1,1,0,1,1,0,1
uemjz,0,0,1,1,0,1,1,0,0
ueqb5,0,0,0,0,0,0,0,0,1
uf3nv,0,0,1,1,0,1,1,0,1
ufjo6,0,0,1,1,0,1,1,0,1
uflwf,0,0,1,1,0,1,1,0,1
ufsb1,0,1,1,1,1,1,1,1,1
ufsq8,0,0,1,1,0,1,1,0,0
ug1pe,0,1,1,1,0,1,1,0,1
ug2j9,0,0,1,1,0,1,1,0,1
ug8r3,0,0,0,1,0,1,1,0,1
ugcgl,0,0,1,1,0,1,1,0,1
ugdbm,0,0,0,1,0,0,1,0,1
ugde3,0,0,0,1,0,1,1,0,1
ugees,0,0,1,1,0,1,1,0,1
ugfqb,0,0,1,1,0,1,1,0,0
ugky9,0,1,1,1,0,1,1,1,0
ugyzm,0,1,1,1,0,1,1,0,0
uh5ay,0,0,1,1,1,1,1,1,0
uhbmx,0,0,1,1,0,1,1,0,1
uhd62,0,0,1,1,0,1,1,0,1
uhha8,0,0,1,1,0,1,1,0,0
uhj4f,0,0,1,1,0,1,1,0,1
uhjs5,0,0,1,1,0,1,1,0,1
uhn0b,0,1,1,1,1,1,1,0,1
uhzvb,0,0,1,1,0,1,1,0,1
uiar1,0,0,1,1,0,1,1,0,1
uij6i,0,1,1,1,1,1,1,0,1
uij9v,0,0,1,1,0,1,1,1,0
uinoq,0,0,1,1,0,1,1,0,1
uiz7s,0,1,1,1,1,1,1,1,0
uizwa,0,0,1,1,0,1,1,0,1
uj6u6,0,0,1,1,0,1,1,0,0
uj80t,0,0,1,1,0,1,1,0,1
uj9us,0,0,1,0,1,1,1,0,0
uja0t,0,0,1,1,0,1,1,0,0
ujhbx,0,0,0,0,0,0,1,0,1
ujihj,0,0,1,1,0,1,1,0,1
ujmno,0,1,1,1,0,1,1,1,0
ujs8d,0,1,1,1,0,1,1,0,1
ujtkr,0,0,1,1,0,1,1,1,1
ujy9g,0,0,0,1,0,1,1,0,1
uk7ch,0,0,0,1,0,1,1,0,0
ukb2f,0,0,1,1,0,1,1,0,1
ukbit,0,0,1,1,0,1,1,0,1
ukgwa,0,0,1,1,0,1,1,0,1
ukulq,0,0,1,1,0,1,1,0,0
ukwg8,0,0,0,1,0,0,1,0,1
ukx2w,0,0,1,1,0,1,1,0,0
ulg7h,0,0,1,1,0,1,1,0,0
ulvq5,0,1,1,1,1,1,1,1,0
ulw7s,0,0,1,0,0,1,1,0,0
ulwe8,0,0,0,1,0,1,1,0,1
um3jq,0,0,1,1,0,1,1,0,1
um5vm,0,0,1,1,1,1,1,0,0
um69r,0,0,1,1,1,1,1,1,0
um98m,0,0,1,1,1,1,1,0,1
umd29,0,0,1,1,1,1,1,0,1
umgwq,1,0,0,0,0,0,0,0,1
umi8h,0,1,1,1,0,1,1,1,0
umnn4,0,0,0,1,0,1,1,0,1
umva1,0,0,1,1,0,1,1,0,1
umyur,0,0,0,1,0,1,1,0,1
un564,0,0,1,1,0,1,1,0,1
un8pc,0,0,1,1,0,1,1,0,1
unhtu,0,0,1,1,0,1,1,0,0
unjm1,0,0,1,1,0,1,1,1,0
unoqa,0,1,1,1,1,1,1,1,0
unxaq,0,0,1,0,1,1,1,0,0
uo12f,0,0,0,1,0,1,1,0,1
uo2xl,0,0,1,1,0,1,1,0,1
uo8kk,0,1,1,0,0,1,1,1,0
uo99j,0,0,1,1,0,1,1,1,1
uoaqg,0,1,1,1,0,1,1,0,1
uobou,0,1,1,1,0,1,1,0,1
uon5e,0,0,1,1,0,1,1,0,1
uotly,0,1,1,1,1,1,1,1,0
uoy37,0,1,1,1,0,1,1,0,0
up3tx,0,0,0,1,0,1,1,0,1
uphoy,0,0,0,1,0,0,0,0,1
upnlh,0,1,1,1,1,1,1,0,1
upvpw,0,1,1,1,1,1,1,1,0
uqup9,0,1,1,1,1,1,1,1,0
uqww1,0,0,1,1,0,1,1,0,1
uqye8,0,0,1,1,0,1,1,0,1
ur6py,0,0,0,1,0,0,0,0,1
urb3o,0,0,0,1,0,1,1,0,1
urcqe,0,0,1,1,1,1,1,0,1
urnvd,0,0,0,1,0,1,1,0,1
urorv,0,0,1,1,0,1,1,0,1
urppu,0,0,0,1,0,1,1,0,1
urqth,0,0,0,1,0,1,1,0,1
urtjw,0,0,1,1,0,1,1,0,1
urtmz,1,0,0,1,0,0,0,0,1
urwjv,0,0,1,1,0,1,1,1,1
us1x0,0,0,1,1,0,1,1,0,1
us7sy,0,0,0,1,0,1,1,0,1
uslp2,0,0,1,1,0,1,1,0,1
usm0i,0,1,1,1,0,1,1,0,1
usm62,0,0,1,1,0,1,1,0,1
usot2,0,0,1,1,0,1,1,0,1
usx0x,0,0,1,1,0,1,1,0,1
usyfp,0,0,1,1,0,1,1,0,1
uszin,0,0,1,1,0,1,1,0,0
ut6ay,0,0,0,1,0,1,1,0,1
utisx,0,0,1,1,0,1,1,0,1
